idx	X	Y	component
245	1701.249389744057	2097.445006957116	0
246	1700.438782553494	2098.081926907036	0
247	1701.245405318921	2097.445624671866	0
248	1701.250090265173	2097.444790104086	0
249	1712.922042556784	2092.506254784185	0
250	1712.944767938179	2092.502760018665	0
251	1713.794147421238	2091.894245038686	0
252	1712.924141565914	2092.505709921613	0
253	1713.788829563766	2091.894338829472	0
254	1713.790724177819	2091.893755904975	0
255	1724.435254728179	2087.424612928965	0
256	1724.438504778474	2087.423606770238	0
257	1725.105075441418	2086.606854813652	0
258	1724.43575237514	2087.424028404332	0
259	1725.100049983541	2086.607621421197	0
260	1725.10085539489	2086.607297020843	0
261	1729.885801344573	2084.27924069057	0
262	1729.887022189988	2084.27925941991	0
263	1731.629630370019	2083.113202441419	0
264	1729.884783182436	2084.278808928488	0
265	1731.626600709665	2083.113344548779	0
266	1731.627452669551	2083.113071753704	0
267	1739.674343901522	2080.538227170729	0
268	1739.677712400047	2080.538617986641	0
269	1740.493888610876	2079.83736024976	0
270	1739.67235331504	2080.538949138408	0
271	1740.492593959287	2079.836941562151	0
272	1740.492714795726	2079.837003973486	0
273	1747.67768484841	2077.681055498445	0
274	1747.688880124288	2077.679901252378	0
275	1749.683817056192	2076.89642958261	0
276	1747.677775564793	2077.681123736113	0
277	1749.680250791263	2076.896701770092	0
278	1749.678806344016	2076.897593705557	0
279	1756.577059074009	2074.154123867677	0
280	1756.583438788837	2074.153664925118	0
281	1757.420178841648	2073.496849623665	0
282	1756.578990920029	2074.153970671568	0
283	1757.416106286568	2073.49767121214	0
284	1757.41711994108	2073.497548296556	0
285	1773.208084704874	2069.144644762085	0
286	1773.209214466847	2069.144425389637	0
287	1774.187264408636	2068.721810931754	0
288	1773.206667303825	2069.144506149367	0
289	1774.179860306362	2068.722856376779	0
290	1774.189121617258	2068.721793314448	0
291	1780.534676193324	2066.938631194338	0
292	1780.536088600986	2066.938544119776	0
293	1782.312974626606	2065.721664577489	0
294	1780.518738679174	2066.941273356935	0
295	1782.30858664358	2065.722001131994	0
296	1782.31248484927	2065.721857475571	0
297	1792.600334777078	2062.211341978672	0
298	1792.604884482845	2062.211021861583	0
299	1793.503973272	2061.60855524282	0
300	1792.598415869658	2062.211690536115	0
301	1793.487532266978	2061.609330732783	0
302	1793.504990732795	2061.608489531931	0
303	1807.397052381886	2057.740671833001	0
304	1807.397374713513	2057.740573311651	0
305	1808.312400455414	2057.151408711749	0
306	1807.383290828121	2057.741559646333	0
307	1808.30821258109	2057.151414335383	0
308	1808.309046771523	2057.151984218653	0
309	1830.11891801253	2051.400051946789	0
310	1830.118239424479	2051.400238906191	0
311	1833.097695579044	2050.074441436902	0
312	1830.111261030921	2051.401127700972	0
313	1833.087832808368	2050.075573157671	0
314	1833.09542295915	2050.074834894304	0
315	1850.707196768125	2045.733050256737	0
316	1850.717191894401	2045.731757393234	0
317	1851.775861061403	2045.285442960277	0
318	1850.705518180657	2045.733151753111	0
319	1851.76798481276	2045.285744246839	0
320	1851.774631608781	2045.285614381303	0
321	1858.178221862625	2043.500830755065	0
322	1858.176753980184	2043.500821459039	0
323	1860.245425230717	2042.652085400351	0
324	1858.048499933194	2043.507824791023	0
325	1860.22593830426	2042.654262144246	0
326	1860.245543981128	2042.651952822616	0
327	1865.892410082324	2041.324123639551	0
328	1865.892119184747	2041.324052266532	0
329	1868.052128876366	2040.489785382308	0
330	1865.862730683848	2041.325744327278	0
331	1868.040279746531	2040.490886022648	0
332	1868.047506087707	2040.489919169351	0
333	1877.706385990416	2039.020189881945	0
334	1877.704489607648	2039.020805032119	0
335	1877.837156353453	2038.955104573128	0
336	1877.837081779067	2038.954868242752	0
337	1878.876476117192	2038.190756822623	0
338	1878.929325854643	2038.188908797205	0
339	1879.94718559826	2037.66836350851	0
340	1878.869082196847	2038.192073255212	0
341	1879.893636321302	2037.673754525105	0
342	1879.898784859205	2037.673317497955	0
343	1890.722753148869	2033.647629023886	0
344	1890.73083000819	2033.646282329879	0
345	1891.80467674649	2033.043514589425	0
346	1890.697603665926	2033.650644231852	0
347	1891.78831844283	2033.045608385671	0
348	1891.789499416291	2033.045466590974	0
349	1901.443317550417	2025.673687772659	0
350	1901.334361328581	2025.686388954935	0
351	2187.018182982862	1869.552223704694	0
352	1901.445240371534	2025.672914266606	0
353	2108.13041570426	1972.597860087075	0
354	2187.021364937198	1869.552921819431	0
355	2186.985519365953	1869.923357647878	0
356	2186.98739875165	1869.921685497979	0
357	2108.16598586903	1972.58350526461	0
358	2108.136608249402	1972.596452441449	0
359	2150.975511655995	1989.322338525663	0
360	2150.97255154996	1989.323407517374	0
361	2152.266511511507	1989.466662664841	0
362	2151.01905316355	1989.31307984053	0
363	2152.27630477606	1989.465880904254	0
364	2152.278067430418	1989.465942539393	0
365	2154.393094480618	1990.344779324069	0
366	2154.39309447967	1990.344779323749	0
367	2155.349601348462	1990.929862641794	0
368	2154.434033992442	1990.333742438108	0
369	2155.367775125129	1990.926859720502	0
370	2155.363644593951	1990.927790472735	0
371	2195.107194635563	1996.628205830264	0
372	2195.10557470179	1996.62843208303	0
373	2195.817949472203	1997.314014011693	0
374	2195.12382317979	1996.625326467586	0
375	2195.850712147381	1997.311553361236	0
376	2195.847078258785	1997.312015061639	0
377	2240.24847435436	2003.4033536122	0
378	2240.247699063027	2003.403356188912	0
379	2241.196954869592	2003.865065917027	0
380	2240.265023822274	2003.399490131208	0
381	2241.212784731563	2003.863206053878	0
382	2241.214103286123	2003.863316802134	0
383	2255.819624239349	2008.416300787498	0
384	2255.817247083984	2008.416866483372	0
385	2256.738045479942	2009.039871001999	0
386	2255.824064248874	2008.416809495168	0
387	2256.745768925394	2009.039129133453	0
388	2256.7359250962	2009.03997333886	0
389	2260.968898971629	2010.34022370314	0
390	2260.969007393241	2010.340018083543	0
391	2262.040924590612	2010.72653536654	0
392	2260.971709643405	2010.339655400643	0
393	2262.045046554592	2010.725590215168	0
394	2262.041299770396	2010.726019415232	0
395	2277.549502676436	2013.688823648871	0
396	2277.531265256416	2013.692599197105	0
397	2278.023041942966	2014.414763466703	0
398	2277.548860555355	2013.688941554093	0
399	2278.028146630322	2014.414786360857	0
400	2278.027655139818	2014.414642808959	0
401	2315.074979670264	2018.958232295026	0
402	2315.066006706974	2018.959363085833	0
403	2316.039179502594	2019.432305545796	0
404	2315.074941250929	2018.958225630822	0
405	2316.043909663588	2019.432146181872	0
406	2316.038821988614	2019.432292060034	0
407	2320.268669923477	2020.566303066245	0
408	2320.266880060221	2020.566363793907	0
409	2321.142562314471	2021.080471326524	0
410	2320.275143516342	2020.565642951138	0
411	2321.156237919868	2021.07898893269	0
412	2321.154844732586	2021.079513236666	0
413	2327.519138136323	2022.340308158994	0
414	2327.518681296343	2022.340540681064	0
415	2329.452285588908	2023.218372417516	0
416	2327.540234282405	2022.338770829885	0
417	2329.457630129013	2023.217797727894	0
418	2329.457410937501	2023.217723287945	0
419	2332.664046383699	2023.721794852564	0
420	2332.664088905711	2023.721761477696	0
421	2333.661695738739	2024.161680509546	0
422	2332.672836493051	2023.720669936801	0
423	2333.663494360651	2024.161792633082	0
424	2333.662084178888	2024.161540567435	0
425	2347.571589859459	2026.55289549253	0
426	2347.564589759978	2026.553259278932	0
427	2348.437163239751	2027.17485153373	0
428	2347.569697459689	2026.552575942768	0
429	2348.452657073654	2027.174226928373	0
430	2348.451323920141	2027.173834381847	0
431	2359.358171618621	2028.422736295184	0
432	2359.357297046846	2028.422757458786	0
433	2360.126985621861	2029.07076042389	0
434	2359.359133905203	2028.422661687528	0
435	2360.141139139449	2029.070085709417	0
436	2360.129921563629	2029.070575987643	0
437	2394.224202091083	2034.400761160601	0
438	2394.223732885427	2034.400568397829	0
439	2395.951371558653	2035.646982210336	0
440	2394.243081027466	2034.394470413934	0
441	2395.95647099022	2035.64672661533	0
442	2395.9516054571	2035.6472832784	0
443	2396.948175060633	2036.062935059383	0
444	2396.944641079733	2036.063830927903	0
445	2397.860615249253	2036.576562578838	0
446	2396.948175059847	2036.062935058766	0
447	2397.872773839268	2036.576707103448	0
448	2397.860867069531	2036.576653941652	0
449	2435.101187097606	2045.931144461676	0
450	2435.101863358053	2045.931346466968	0
451	2435.707275120405	2046.774645242666	0
452	2435.102288702317	2045.931011623739	0
453	2435.716877339925	2046.77405367774	0
454	2435.706739473527	2046.774680208381	0
455	2455.436131839005	2054.355125032604	0
456	2455.433686698848	2054.354998626833	0
457	2456.401357075715	2054.864509584657	0
458	2455.440669630048	2054.355710911511	0
459	2456.414334337114	2054.863288485623	0
460	2456.400964654943	2054.864258940243	0
461	2463.404601038582	2057.252075987397	0
462	2463.404150046168	2057.252185783728	0
463	2464.277772031884	2057.825875096314	0
464	2463.411400523714	2057.251694292943	0
465	2464.285578048158	2057.825634443104	0
466	2464.275909626221	2057.826004734548	0
467	2502.901362368759	2074.87787590473	0
468	2502.896278353908	2074.877982944803	0
469	2503.828394115754	2075.333329483336	0
470	2502.901155462616	2074.87780209881	0
471	2503.834614471939	2075.333794075076	0
472	2503.830123827789	2075.333855510575	0
473	2697.705498585741	2097.809716258677	0
474	2697.705060010519	2097.809781147702	0
475	2698.624582055968	2098.239771676016	0
476	2697.70728992925	2097.809763604309	0
477	2698.629614570555	2098.240027685468	0
478	2698.629667685318	2098.240140147246	0
479	2854.928453363091	2117.85519548612	0
480	2854.918458882242	2117.845589993822	0
481	2854.983890309536	2117.905017673691	0
482	2854.930128210018	2117.855309572177	0
483	2875.328342097962	2127.269029824558	0
484	2875.328440664023	2127.26906795827	0
485	2876.133318572089	2127.910666222528	0
486	2875.330787569385	2127.269001797509	0
487	2876.135341531916	2127.910551697231	0
488	2876.133976495499	2127.91077121647	0
489	2880.115740787461	2129.258952750815	0
490	2880.116014115301	2129.258960898282	0
491	2880.991671158534	2129.848487220168	0
492	2880.117774666209	2129.259020319692	0
493	2880.993917243776	2129.84846653188	0
494	2880.993382576181	2129.84836760679	0
495	2896.913671201583	2134.885625529951	0
496	2896.914956292768	2134.885821866009	0
497	2897.784791594056	2135.51425114129	0
498	2896.915737332976	2134.885661262677	0
499	2897.789094090313	2135.514706614705	0
500	2897.784905889089	2135.514084741578	0
501	2915.242243785927	2142.670911064817	0
502	2915.24246414615	2142.671192089539	0
503	2916.073789206062	2143.31287241509	0
504	2915.248963021316	2142.671139988875	0
505	2916.075426950463	2143.31291930095	0
506	2916.075493294131	2143.312821715916	0
507	2920.036637956993	2144.477674219697	0
508	2920.03573126945	2144.477726544215	0
509	2922.050582495606	2145.039871745338	0
510	2920.036953851274	2144.477675590793	0
511	2922.054403532831	2145.03935038396	0
512	2922.054546590756	2145.039398436923	0
513	2925.01984684778	2146.056700811643	0
514	2925.019505194502	2146.056767740879	0
515	2925.950253746152	2146.514271092357	0
516	2925.020253554002	2146.056548417603	0
517	2925.954140278685	2146.514171097489	0
518	2925.951423244215	2146.514228609354	0
519	2926.86223550207	2147.004667192748	0
520	2926.859484042974	2147.004470809676	0
521	2927.7365034678	2147.548488604754	0
522	2926.862665528162	2147.004657692226	0
523	2927.741005239792	2147.54735437808	0
524	2927.74111618774	2147.547262819157	0
525	2956.765142243941	2152.478320469431	0
526	2956.763489105307	2152.477945184722	0
527	2957.632562303666	2153.073860858552	0
528	2956.765446497991	2152.478203717215	0
529	2957.637286364961	2153.073890798355	0
530	2957.634450721042	2153.073424865482	0
531	2980.332671107486	2157.06514994774	0
532	2980.333604320435	2157.065507780993	0
533	2981.10455329418	2157.745314715898	0
534	2980.33895697859	2157.065494386621	0
535	2981.108065849858	2157.745351361438	0
536	2981.108522096909	2157.745396449419	0
537	2996.652218898553	2159.669519273968	0
538	2996.647630074111	2159.66974170592	0
539	2997.576272558668	2160.159370169033	0
540	2996.651468453441	2159.669330051348	0
541	2997.577641426431	2160.159302921075	0
542	2997.577641425435	2160.159302921155	0
543	2998.533247318777	2160.557664406157	0
544	2998.535862010797	2160.557878436542	0
545	2999.462631981502	2161.025923521976	0
546	2998.532914562552	2160.557671200766	0
547	2999.458394378301	2161.025485845324	0
548	2999.462543134801	2161.025878651366	0
549	3047.80034009106	2169.468604983582	0
550	3047.79902868471	2169.468408523366	0
551	3049.636317623805	2170.496289215215	0
552	3047.800950561446	2169.468512557534	0
553	3049.640042553482	2170.496727852726	0
554	3049.640022167234	2170.49663152171	0
555	3092.303241262935	2180.701930174092	0
556	3092.303404725822	2180.702005401708	0
557	3093.266109925025	2181.043297378921	0
558	3092.303241263931	2180.701930174173	0
559	3093.266935563387	2181.043288788111	0
560	3093.2660941032	2181.043249477716	0
561	3116.540228843247	2186.829900005246	0
562	3116.540836889716	2186.83002079193	0
563	3117.526728817022	2187.151548491257	0
564	3116.542496203905	2186.830242663249	0
565	3117.531207487775	2187.151957568488	0
566	3117.527357347486	2187.151541101685	0
567	3128.953889477627	2188.559969064438	0
568	3128.953823627164	2188.559920959362	0
569	3129.935787762203	2188.86994467682	0
570	3128.955240541817	2188.560068854185	0
571	3129.940852384638	2188.870123426601	0
572	3129.936248585762	2188.869978107235	0
573	3133.989206306831	2189.595416978725	0
574	3133.990862484876	2189.595433206963	0
575	3134.951628602203	2190.012506920467	0
576	3134.002359312511	2189.595468341274	0
577	3134.953690232138	2190.012771438076	0
578	3134.951721730784	2190.012474525681	0
579	3164.149141141155	2190.820512861301	0
580	3164.150754299818	2190.820594306071	0
581	3165.12347606397	2190.53314272323	0
582	3164.152140665085	2190.820812746364	0
583	3165.123726731951	2190.533125909803	0
584	3165.122833877683	2190.533076415323	0
585	3200.686024450305	2192.773172217836	0
586	3200.682819398792	2192.773387348169	0
587	3201.714179086853	2192.753166442656	0
588	3200.688021569725	2192.773431951917	0
589	3201.714543394896	2192.753193933212	0
590	3201.714315729731	2192.753118849876	0
591	3214.233809184566	2192.263802592553	0
592	3214.229726444886	2192.263691160143	0
593	3215.238870544787	2192.175933115485	0
594	3214.234032556646	2192.263806156683	0
595	3215.238934053004	2192.175944867085	0
596	3215.238367404914	2192.175944841122	0
597	3255.150603405634	2192.804712934143	0
598	3255.150375241918	2192.804736763404	0
599	3256.139259954668	2193.132348988619	0
600	3255.151178546968	2192.804633327939	0
601	3256.140211909525	2193.132578365074	0
602	3256.139169699497	2193.132368297291	0
603	3264.54099042715	2194.538100777449	0
604	3264.537887135298	2194.538282078582	0
605	3264.715397965846	2194.530856566733	0
606	3264.722221368547	2194.530557200078	0
607	3267.048462741644	2194.537075476554	0
608	3267.048939290691	2194.537030943734	0
609	3268.086347365286	2194.529510154099	0
610	3267.049079667213	2194.537179782549	0
611	3268.087352075674	2194.529598730985	0
612	3268.087527835751	2194.529551188704	0
613	3273.393677644451	2194.788761327917	0
614	3273.393291579997	2194.788775724558	0
615	3274.431316068322	2194.785307381002	0
616	3273.399235284408	2194.789597224613	0
617	3274.43305762509	2194.785350483796	0
618	3274.432100137121	2194.785205945637	0
619	3293.317405385532	2194.745786085787	0
620	3293.317918501562	2194.74585159131	0
621	3295.311163327156	2194.176617435854	0
622	3293.317176924907	2194.745878305202	0
623	3295.311880967907	2194.176716467325	0
624	3295.311850829357	2194.176711995324	0
625	3296.324667617535	2193.945834044184	0
626	3296.324439875055	2193.945931845118	0
627	3297.349283263246	2193.679830160542	0
628	3296.324855710146	2193.946256553302	0
629	3297.34881216034	2193.680162005711	0
630	3297.348812159347	2193.680162005829	0
631	3325.989016746916	2187.509311191613	0
632	3325.989258853927	2187.509275558411	0
633	3326.972424699377	2187.157015476278	0
634	3325.993591747883	2187.509185686002	0
635	3326.974507306403	2187.156924625144	0
636	3326.97449614174	2187.156894886959	0
637	3332.804703935689	2184.838090719443	0
638	3332.80257632995	2184.838013540252	0
639	3333.758114191238	2184.425610554507	0
640	3332.804422438268	2184.838154057093	0
641	3333.760712135386	2184.425663082689	0
642	3333.75973280376	2184.425442232563	0
643	3441.900333726676	2157.866748313704	0
644	3441.900387300249	2157.866758714468	0
645	3442.888907562527	2157.520967521089	0
646	3441.901466276164	2157.86681672443	0
647	3442.891033139404	2157.520889856577	0
648	3442.888911633868	2157.520917643526	0
649	3455.012979432093	2154.790432454335	0
650	3455.006958092565	2154.789942060425	0
651	3455.939244108182	2154.394764104506	0
652	3455.013157309186	2154.790286791535	0
653	3455.939420316929	2154.39483971687	0
654	3455.939420315929	2154.394839716894	0
655	3464.985629557939	2152.204037092807	0
656	3464.982907049181	2152.204114082047	0
657	3465.925016419348	2151.750525670279	0
658	3464.984970576644	2152.204322664854	0
659	3465.925867415712	2151.750503718176	0
660	3465.925742271997	2151.750543757612	0
661	3483.959578064266	2146.776511554861	0
662	3483.958822191038	2146.776556471131	0
663	3484.94970844206	2146.476272666521	0
664	3483.959876666828	2146.77643934927	0
665	3484.952424523042	2146.476106096345	0
666	3484.949834313622	2146.476241333587	0
667	3489.99154014521	2145.273428191976	0
668	3489.992090700717	2145.273399508474	0
669	3490.951495188568	2144.923230977384	0
670	3489.992583531259	2145.273332368028	0
671	3490.954831871026	2144.923052504502	0
672	3490.955226024947	2144.923072094915	0
673	3502.302387364631	2143.516444759447	0
674	3502.30158982704	2143.516453197408	0
675	3503.258466008756	2143.176451678214	0
676	3502.304450570845	2143.51641298909	0
677	3503.260023162012	2143.176375543083	0
678	3503.259994808402	2143.176364468926	0
679	3519.735536223079	2140.565661463874	0
680	3519.735193734716	2140.565651058378	0
681	3520.570964093931	2139.951651224894	0
682	3519.736085678357	2140.565720754141	0
683	3520.578725046168	2139.951200675647	0
684	3520.572227482484	2139.95162431034	0
685	3608.728838972583	2120.313709707761	0
686	3608.727434971752	2120.313708100479	0
687	3609.713371138097	2120.035748576687	0
688	3608.728944422928	2120.313750232533	0
689	3609.715006148738	2120.035776879836	0
690	3609.713580427447	2120.035671423317	0
691	3660.171906595354	2107.813221687248	0
692	3660.16829348395	2107.813534297046	0
693	3661.029092677386	2107.237816256114	0
694	3660.173378671178	2107.813078319754	0
695	3661.031186701364	2107.23772391359	0
696	3661.031210531258	2107.237468010798	0
697	3683.267622344612	2101.273937238084	0
